City,Temperature,timestamp
Paris,24.0,2025-09-19 10:59:22.250621
Paris,10.6,2026-04-30 10:59:22.250623
Tokyo,34.8,2025-10-03 10:59:22.250625
Paris,14.9,2026-04-04 10:59:22.250627
London,30.2,2025-07-06 10:59:22.250628
Paris,32.3,2026-01-07 10:59:22.250630
Sydney,18.7,2026-03-23 10:59:22.250632
New York,14.3,2025-11-18 10:59:22.250634
New York,23.6,2025-11-28 10:59:22.250636
London,32.8,2026-01-21 10:59:22.250638
Sydney,33.6,2025-09-19 10:59:22.250640
Sydney,10.7,2026-06-20 10:59:22.250642
Tokyo,26.9,2026-06-27 10:59:22.250644
Sydney,22.7,2026-04-29 10:59:22.250645
London,29.0,2026-04-11 10:59:22.250647
London,15.7,2026-06-24 10:59:22.250649
Paris,10.9,2026-02-01 10:59:22.250651
Tokyo,20.6,2026-02-24 10:59:22.250653
London,17.7,2025-07-28 10:59:22.250655
Sydney,10.0,2025-09-16 10:59:22.250656
Paris,10.6,2026-02-27 10:59:22.250658
Paris,10.8,2025-12-12 10:59:22.250660
London,22.9,2025-11-01 10:59:22.250662
Tokyo,30.2,2025-10-08 10:59:22.250664
Sydney,18.8,2025-07-05 10:59:22.250666
Tokyo,20.7,2026-05-20 10:59:22.250667
Paris,14.9,2026-06-26 10:59:22.250669
Tokyo,19.6,2025-07-07 10:59:22.250671
Paris,31.9,2026-02-14 10:59:22.250673
Paris,23.2,2026-02-02 10:59:22.250675
New York,14.6,2025-10-28 10:59:22.250677
New York,12.8,2025-09-18 10:59:22.250678
New York,30.6,2026-06-14 10:59:22.250680
London,33.1,2026-05-17 10:59:22.250682
London,28.6,2025-08-22 10:59:22.250684
Sydney,19.7,2025-11-10 10:59:22.250686
Paris,29.1,2026-01-01 10:59:22.250688
London,13.1,2025-07-27 10:59:22.250689
Paris,20.2,2026-05-15 10:59:22.250691
New York,32.7,2026-06-09 10:59:22.250693
London,21.9,2026-05-04 10:59:22.250695
Tokyo,28.9,2025-10-03 10:59:22.250697
London,24.3,2025-09-16 10:59:22.250699
London,17.4,2025-07-25 10:59:22.250700
London,10.0,2025-08-02 10:59:22.250702
New York,11.6,2025-09-04 10:59:22.250704
Sydney,28.5,2025-07-30 10:59:22.250706
New York,14.6,2026-02-22 10:59:22.250708
Paris,23.6,2026-06-13 10:59:22.250710
Tokyo,14.7,2026-01-18 10:59:22.250712
London,16.6,2026-04-09 10:59:22.250714
Tokyo,30.8,2025-12-19 10:59:22.250716
London,16.0,2025-12-01 10:59:22.250718
Sydney,16.4,2025-11-13 10:59:22.250719
Paris,21.2,2025-08-20 10:59:22.250721
Sydney,21.8,2025-11-27 10:59:22.250723
London,10.4,2026-04-09 10:59:22.250725
Tokyo,14.6,2025-12-11 10:59:22.250727
Sydney,23.3,2026-06-29 10:59:22.250729
Sydney,25.1,2025-08-03 10:59:22.250730
London,30.0,2025-11-20 10:59:22.250732
Tokyo,16.8,2026-01-02 10:59:22.250734
Tokyo,17.8,2025-08-01 10:59:22.250736
Sydney,22.8,2026-04-05 10:59:22.250738
Paris,11.6,2025-12-01 10:59:22.250740
Sydney,24.2,2025-09-05 10:59:22.250742
Paris,14.0,2025-11-05 10:59:22.250744
Tokyo,15.7,2025-09-20 10:59:22.250746
New York,27.3,2025-07-26 10:59:22.250748
Tokyo,11.8,2026-02-20 10:59:22.250750
Paris,27.4,2025-10-25 10:59:22.250751
Paris,14.1,2026-07-02 10:59:22.250753
Sydney,15.0,2026-04-21 10:59:22.250755
New York,31.8,2026-02-28 10:59:22.250757
London,16.3,2026-02-13 10:59:22.250759
Tokyo,27.1,2026-06-26 10:59:22.250760
London,10.5,2025-12-19 10:59:22.250762
Sydney,22.7,2026-01-09 10:59:22.250764
New York,19.0,2025-09-14 10:59:22.250766
Sydney,10.2,2025-11-18 10:59:22.250768
London,12.2,2026-04-21 10:59:22.250770
London,29.5,2025-09-02 10:59:22.250772
Tokyo,13.3,2025-07-10 10:59:22.250773
London,23.8,2026-05-04 10:59:22.250775
Sydney,30.1,2026-04-20 10:59:22.250777
London,32.0,2025-12-06 10:59:22.250779
London,33.3,2025-09-09 10:59:22.250781
Paris,21.7,2026-03-01 10:59:22.250783
London,21.8,2025-07-05 10:59:22.250784
Sydney,32.6,2025-10-23 10:59:22.250786
New York,19.6,2025-09-26 10:59:22.250788
Paris,10.9,2025-10-13 10:59:22.250790
Paris,12.4,2026-02-27 10:59:22.250792
Paris,16.9,2025-09-24 10:59:22.250793
Tokyo,15.5,2025-11-20 10:59:22.250795
New York,11.9,2026-01-26 10:59:22.250797
London,31.6,2026-04-30 10:59:22.250799
Tokyo,34.6,2025-08-17 10:59:22.250801
New York,17.8,2026-06-20 10:59:22.250803
London,35.0,2025-12-28 10:59:22.250804
Tokyo,31.1,2025-08-13 10:59:22.250806
Tokyo,22.5,2025-07-25 10:59:22.250808
Sydney,24.3,2025-09-01 10:59:22.250810
Sydney,23.5,2025-10-18 10:59:22.250812
London,15.9,2026-01-15 10:59:22.250814
Paris,21.5,2025-07-18 10:59:22.250815
Sydney,33.2,2025-08-07 10:59:22.250817
London,25.9,2026-06-30 10:59:22.250819
Tokyo,33.8,2025-07-15 10:59:22.250821
London,23.3,2026-04-11 10:59:22.250823
London,20.3,2025-12-25 10:59:22.250825
London,25.0,2026-06-17 10:59:22.250827
Paris,33.5,2026-02-13 10:59:22.250828
Tokyo,26.8,2025-08-15 10:59:22.250830
Sydney,15.1,2025-08-21 10:59:22.250832
London,28.4,2026-04-10 10:59:22.250834
New York,24.4,2026-01-25 10:59:22.250836
New York,11.2,2026-06-27 10:59:22.250837
Sydney,30.6,2025-11-16 10:59:22.250839
New York,17.7,2025-10-02 10:59:22.250841
London,12.3,2025-08-18 10:59:22.250843
Tokyo,18.1,2026-01-05 10:59:22.250845
Tokyo,33.2,2026-05-20 10:59:22.250847
Paris,34.7,2025-08-01 10:59:22.250848
New York,20.6,2025-07-04 10:59:22.250850
New York,32.7,2026-06-24 10:59:22.250852
New York,16.5,2025-08-12 10:59:22.250854
Tokyo,29.9,2025-08-06 10:59:22.250856
Tokyo,30.2,2026-06-29 10:59:22.250858
Sydney,16.0,2026-06-06 10:59:22.250860
New York,21.0,2025-08-23 10:59:22.250861
London,12.8,2025-10-21 10:59:22.250863
Sydney,12.0,2025-09-24 10:59:22.250865
New York,17.1,2025-07-21 10:59:22.250867
Sydney,33.1,2025-12-27 10:59:22.250869
New York,12.5,2026-05-02 10:59:22.250871
London,32.8,2026-02-14 10:59:22.250873
London,21.4,2025-09-24 10:59:22.250874
London,26.4,2026-05-02 10:59:22.250876
Sydney,31.6,2026-06-19 10:59:22.250878
Paris,12.8,2026-02-16 10:59:22.250880
London,23.9,2026-03-11 10:59:22.250882
Sydney,24.5,2025-09-09 10:59:22.250884
London,20.0,2025-09-12 10:59:22.250886
London,26.2,2026-03-09 10:59:22.250887
Paris,26.4,2025-09-14 10:59:22.250889
Tokyo,12.9,2026-05-10 10:59:22.250891
London,19.9,2026-05-30 10:59:22.250893
New York,24.3,2026-01-29 10:59:22.250895
Tokyo,31.9,2026-01-03 10:59:22.250897
London,14.4,2026-02-02 10:59:22.250898
Paris,32.5,2025-10-19 10:59:22.250900
Paris,17.2,2026-04-16 10:59:22.250902
London,31.9,2026-04-06 10:59:22.250904
New York,13.5,2026-03-20 10:59:22.250906
New York,22.6,2026-06-24 10:59:22.250908
Sydney,17.2,2026-03-02 10:59:22.250921
New York,12.3,2025-12-30 10:59:22.250923
London,25.1,2025-07-15 10:59:22.250925
Tokyo,18.1,2026-04-09 10:59:22.250927
London,18.4,2025-10-20 10:59:22.250928
Sydney,34.8,2026-04-09 10:59:22.250930
Tokyo,29.0,2026-03-08 10:59:22.250932
London,15.8,2026-05-31 10:59:22.250934
Sydney,12.2,2026-06-23 10:59:22.250936
London,26.8,2026-06-07 10:59:22.250937
London,30.5,2026-01-18 10:59:22.250939
New York,15.3,2026-04-05 10:59:22.250941
Sydney,25.2,2025-12-18 10:59:22.250943
New York,31.4,2026-05-04 10:59:22.250945
Tokyo,30.3,2026-05-03 10:59:22.250946
New York,11.1,2025-07-19 10:59:22.250948
Tokyo,13.5,2026-02-11 10:59:22.250950
London,21.3,2026-01-28 10:59:22.250952
Paris,32.6,2026-02-07 10:59:22.250954
London,24.6,2026-06-12 10:59:22.250956
New York,31.2,2025-10-09 10:59:22.250957
New York,32.1,2025-08-30 10:59:22.250959
Tokyo,23.8,2026-02-08 10:59:22.250961
Paris,23.0,2026-01-13 10:59:22.250963
Sydney,30.9,2026-04-22 10:59:22.250965
New York,30.5,2025-11-27 10:59:22.250967
London,17.5,2025-09-01 10:59:22.250969
New York,32.2,2025-11-09 10:59:22.250971
New York,11.9,2026-06-13 10:59:22.250973
New York,17.2,2025-09-08 10:59:22.250975
London,25.5,2025-08-04 10:59:22.250977
Sydney,14.4,2025-11-09 10:59:22.250978
London,24.4,2026-03-10 10:59:22.250980
London,25.5,2025-12-23 10:59:22.250982
London,29.8,2025-12-05 10:59:22.250984
London,25.7,2025-07-28 10:59:22.250986
Paris,29.5,2025-07-06 10:59:22.250988
Sydney,13.0,2026-05-03 10:59:22.250989
New York,19.3,2025-11-24 10:59:22.250991
Tokyo,24.8,2026-04-18 10:59:22.250993
London,15.3,2026-05-23 10:59:22.250995
New York,27.6,2025-07-11 10:59:22.250997
Tokyo,14.2,2025-10-21 10:59:22.250999
Tokyo,14.4,2025-08-05 10:59:22.251000
Paris,10.0,2025-11-16 10:59:22.251002
Tokyo,11.9,2025-10-15 10:59:22.251004
Tokyo,15.6,2026-01-28 10:59:22.251006
Paris,20.3,2026-05-23 10:59:22.251008
Paris,19.7,2025-11-23 10:59:22.251009
London,13.5,2025-08-17 10:59:22.251011
London,14.4,2026-01-31 10:59:22.251013
London,28.4,2026-05-15 10:59:22.251015
London,23.2,2026-04-29 10:59:22.251017
Paris,21.3,2025-10-08 10:59:22.251019
London,24.5,2026-03-03 10:59:22.251020
New York,28.0,2025-10-30 10:59:22.251022
Sydney,31.0,2026-03-29 10:59:22.251024
Tokyo,25.1,2026-04-05 10:59:22.251026
Sydney,26.4,2025-08-06 10:59:22.251028
Tokyo,26.5,2026-03-28 10:59:22.251030
New York,26.5,2025-12-15 10:59:22.251031
Sydney,32.0,2026-01-12 10:59:22.251033
Paris,18.9,2025-12-29 10:59:22.251035
New York,17.7,2026-01-24 10:59:22.251037
Paris,25.8,2025-07-05 10:59:22.251039
Sydney,22.1,2025-10-08 10:59:22.251040
Tokyo,12.0,2026-02-21 10:59:22.251042
Tokyo,33.9,2025-11-27 10:59:22.251044
Tokyo,16.5,2026-04-07 10:59:22.251046
Paris,20.6,2026-02-18 10:59:22.251048
London,27.3,2025-12-01 10:59:22.251049
Paris,28.9,2026-02-26 10:59:22.251051
Sydney,24.0,2025-07-03 10:59:22.251053
Tokyo,28.3,2026-06-10 10:59:22.251055
Sydney,30.9,2026-02-19 10:59:22.251056
Sydney,29.6,2025-11-01 10:59:22.251058
Tokyo,24.2,2026-03-06 10:59:22.251060
Paris,20.7,2025-10-24 10:59:22.251062
Sydney,30.0,2026-03-22 10:59:22.251064
Tokyo,19.4,2025-07-11 10:59:22.251066
Paris,16.9,2025-09-02 10:59:22.251068
Sydney,11.7,2026-02-18 10:59:22.251070
New York,30.5,2025-09-20 10:59:22.251071
Paris,22.9,2026-05-03 10:59:22.251073
Tokyo,13.3,2025-08-13 10:59:22.251075
London,29.7,2025-11-05 10:59:22.251077
London,19.1,2026-05-11 10:59:22.251079
London,19.3,2025-12-27 10:59:22.251081
London,19.7,2025-09-15 10:59:22.251083
Tokyo,15.8,2025-10-05 10:59:22.251084
New York,30.9,2025-09-05 10:59:22.251086
Sydney,18.4,2025-10-12 10:59:22.251088
Tokyo,14.7,2025-12-29 10:59:22.251090
Sydney,17.0,2026-05-10 10:59:22.251092
Tokyo,29.5,2025-09-27 10:59:22.251094
New York,31.8,2025-09-05 10:59:22.251095
New York,20.1,2026-01-31 10:59:22.251097
Sydney,18.2,2025-07-24 10:59:22.251099
Sydney,14.8,2026-05-17 10:59:22.251101
Paris,16.4,2025-08-13 10:59:22.251103
Paris,28.3,2025-10-18 10:59:22.251105
Tokyo,16.1,2025-11-01 10:59:22.251106
Tokyo,19.7,2025-12-20 10:59:22.251108
Sydney,10.2,2026-06-24 10:59:22.251110
London,27.1,2026-01-14 10:59:22.251112
Tokyo,29.5,2026-04-13 10:59:22.251114
London,25.3,2026-04-07 10:59:22.251116
Tokyo,30.3,2025-12-25 10:59:22.251117
Tokyo,30.8,2026-06-18 10:59:22.251119
Sydney,18.7,2025-11-24 10:59:22.251121
London,17.2,2026-06-02 10:59:22.251123
London,27.1,2025-07-31 10:59:22.251125
Tokyo,27.6,2026-06-09 10:59:22.251126
London,26.5,2025-10-11 10:59:22.251128
Tokyo,29.4,2026-03-06 10:59:22.251130
Paris,29.5,2025-09-15 10:59:22.251132
London,30.7,2026-03-11 10:59:22.251134
Tokyo,25.4,2026-02-11 10:59:22.251136
Paris,13.6,2026-02-27 10:59:22.251137
Paris,32.1,2026-05-15 10:59:22.251139
Sydney,13.3,2025-10-23 10:59:22.251141
London,29.9,2025-11-12 10:59:22.251143
New York,10.2,2026-03-30 10:59:22.251145
New York,27.4,2025-10-22 10:59:22.251147
London,29.1,2026-01-28 10:59:22.251149
Paris,28.5,2026-04-19 10:59:22.251151
New York,16.0,2026-02-10 10:59:22.251153
Tokyo,15.7,2025-09-13 10:59:22.251155
London,13.3,2025-11-09 10:59:22.251157
Paris,31.2,2026-02-07 10:59:22.251158
New York,31.4,2026-02-22 10:59:22.251160
London,26.9,2025-09-04 10:59:22.251162
Paris,18.7,2025-11-06 10:59:22.251164
London,11.4,2026-05-04 10:59:22.251166
New York,14.7,2025-11-22 10:59:22.251167
Sydney,33.4,2025-11-03 10:59:22.251169
New York,12.9,2026-03-30 10:59:22.251171
London,19.7,2025-08-11 10:59:22.251173
Sydney,25.1,2026-04-20 10:59:22.251175
Sydney,25.4,2026-01-07 10:59:22.251177
New York,21.8,2025-10-01 10:59:22.251178
Tokyo,16.1,2026-05-16 10:59:22.251180
London,29.4,2025-12-14 10:59:22.251182
Sydney,10.0,2026-06-04 10:59:22.251184
Sydney,33.7,2026-06-19 10:59:22.251186
Sydney,19.2,2025-08-24 10:59:22.251187
Paris,25.2,2026-05-21 10:59:22.251189
Tokyo,31.1,2025-07-27 10:59:22.251191
London,11.5,2026-06-29 10:59:22.251193
New York,19.3,2025-11-09 10:59:22.251195
New York,15.4,2025-08-11 10:59:22.251197
London,31.2,2026-02-06 10:59:22.251199
New York,24.5,2026-02-05 10:59:22.251200
London,31.8,2025-08-25 10:59:22.251202
New York,14.6,2025-11-03 10:59:22.251204
New York,24.5,2025-08-03 10:59:22.251206
Sydney,15.4,2026-05-02 10:59:22.251208
London,20.0,2025-07-16 10:59:22.251210
Paris,14.9,2025-12-14 10:59:22.251212
New York,23.9,2026-05-20 10:59:22.251213
Tokyo,11.5,2025-08-04 10:59:22.251215
London,11.9,2025-08-09 10:59:22.251217
Sydney,20.6,2025-12-24 10:59:22.251219
London,28.6,2025-12-08 10:59:22.251221
Sydney,24.0,2025-11-20 10:59:22.251223
Sydney,28.3,2026-04-10 10:59:22.251224
Paris,19.5,2026-02-04 10:59:22.251226
Paris,22.0,2026-04-22 10:59:22.251228
Paris,24.7,2026-05-25 10:59:22.251230
London,18.4,2025-12-16 10:59:22.251232
Sydney,28.7,2026-01-25 10:59:22.251233
Paris,34.2,2026-03-22 10:59:22.251235
New York,11.6,2025-09-27 10:59:22.251237
Paris,34.4,2025-07-16 10:59:22.251239
New York,26.4,2025-12-05 10:59:22.251241
London,24.7,2026-03-14 10:59:22.251243
New York,19.4,2025-10-09 10:59:22.251244
Sydney,14.3,2026-01-10 10:59:22.251246
Tokyo,31.7,2025-08-10 10:59:22.251248
London,29.9,2026-06-17 10:59:22.251250
Paris,24.4,2025-09-04 10:59:22.251251
Tokyo,27.0,2026-04-20 10:59:22.251253
Tokyo,21.0,2026-03-31 10:59:22.251255
Paris,17.0,2025-10-29 10:59:22.251257
New York,26.8,2025-07-20 10:59:22.251259
Paris,34.3,2025-10-17 10:59:22.251261
London,17.6,2026-01-17 10:59:22.251262
London,16.0,2025-10-22 10:59:22.251264
New York,17.8,2025-07-17 10:59:22.251266
Sydney,31.6,2026-03-31 10:59:22.251268
New York,21.0,2025-11-20 10:59:22.251270
Paris,26.8,2026-06-30 10:59:22.251271
New York,28.8,2025-07-07 10:59:22.251273
Sydney,17.6,2026-02-26 10:59:22.251275
Sydney,24.1,2026-06-05 10:59:22.251277
New York,17.7,2025-08-15 10:59:22.251279
London,28.3,2026-03-21 10:59:22.251281
Tokyo,22.5,2026-04-30 10:59:22.251283
Sydney,23.6,2026-06-26 10:59:22.251284
Paris,24.4,2026-06-29 10:59:22.251286
Tokyo,26.2,2025-07-24 10:59:22.251288
London,10.4,2026-06-28 10:59:22.251290
London,17.9,2026-02-14 10:59:22.251292
Paris,14.7,2026-01-17 10:59:22.251294
Sydney,17.1,2025-10-15 10:59:22.251302
London,29.1,2026-04-14 10:59:22.251304
Sydney,28.0,2025-10-15 10:59:22.251306
Paris,31.8,2026-05-12 10:59:22.251308
New York,20.4,2025-09-23 10:59:22.251310
Paris,13.4,2026-04-19 10:59:22.251312
Sydney,30.1,2025-11-11 10:59:22.251314
Sydney,27.6,2026-06-02 10:59:22.251315
Tokyo,33.0,2026-06-07 10:59:22.251317
Sydney,28.2,2026-05-17 10:59:22.251319
London,16.5,2026-04-07 10:59:22.251321
London,19.6,2026-02-11 10:59:22.251323
London,11.9,2026-03-21 10:59:22.251324
Sydney,14.8,2026-03-18 10:59:22.251326
Tokyo,15.3,2026-05-13 10:59:22.251328
Tokyo,17.6,2025-10-27 10:59:22.251330
London,24.4,2025-08-27 10:59:22.251332
Tokyo,24.2,2026-01-24 10:59:22.251334
Tokyo,26.2,2025-08-19 10:59:22.251335
Tokyo,17.2,2025-11-06 10:59:22.251337
London,18.7,2026-04-23 10:59:22.251339
New York,33.8,2025-09-07 10:59:22.251341
Paris,12.2,2025-09-20 10:59:22.251343
Paris,18.7,2025-07-07 10:59:22.251345
London,34.5,2026-04-22 10:59:22.251347
New York,34.1,2026-05-28 10:59:22.251348
New York,31.1,2026-05-25 10:59:22.251350
London,17.7,2025-07-10 10:59:22.251352
London,27.8,2025-07-27 10:59:22.251354
Paris,29.6,2025-10-10 10:59:22.251356
Tokyo,21.7,2025-08-09 10:59:22.251358
Sydney,22.1,2026-03-05 10:59:22.251359
Sydney,24.8,2026-02-04 10:59:22.251361
New York,13.3,2026-01-02 10:59:22.251363
Paris,22.2,2026-01-08 10:59:22.251365
Paris,24.6,2026-02-02 10:59:22.251366
Tokyo,33.2,2026-06-07 10:59:22.251368
Sydney,18.8,2025-12-03 10:59:22.251370
Sydney,12.6,2025-10-06 10:59:22.251372
Sydney,20.7,2026-01-22 10:59:22.251374
Sydney,13.9,2025-10-08 10:59:22.251375
New York,12.7,2025-12-12 10:59:22.251377
Paris,30.0,2026-01-21 10:59:22.251379
Tokyo,14.2,2026-01-31 10:59:22.251381
Sydney,15.0,2025-08-03 10:59:22.251383
New York,22.9,2026-05-13 10:59:22.251385
Tokyo,15.2,2025-12-20 10:59:22.251387
Tokyo,34.3,2026-05-22 10:59:22.251388
Sydney,32.9,2025-07-14 10:59:22.251390
Sydney,13.4,2025-10-01 10:59:22.251392
Sydney,22.9,2025-08-30 10:59:22.251394
Sydney,13.0,2026-04-14 10:59:22.251396
Paris,31.5,2026-01-20 10:59:22.251398
New York,13.6,2026-03-24 10:59:22.251399
Sydney,22.3,2026-03-26 10:59:22.251401
Paris,30.3,2026-04-11 10:59:22.251403
London,21.5,2025-07-20 10:59:22.251405
Paris,31.4,2025-09-17 10:59:22.251407
Paris,22.6,2025-12-25 10:59:22.251409
Sydney,23.8,2025-10-23 10:59:22.251411
Paris,12.6,2025-08-02 10:59:22.251413
London,29.2,2026-02-12 10:59:22.251414
London,13.1,2026-04-29 10:59:22.251416
Paris,11.8,2026-06-20 10:59:22.251418
Sydney,33.2,2025-11-14 10:59:22.251420
Tokyo,34.3,2026-01-18 10:59:22.251422
London,30.3,2025-10-06 10:59:22.251424
Paris,24.1,2026-02-11 10:59:22.251425
Tokyo,29.6,2026-03-21 10:59:22.251427
Paris,17.0,2025-10-08 10:59:22.251429
Tokyo,24.3,2025-09-09 10:59:22.251431
New York,27.0,2026-01-13 10:59:22.251433
New York,16.1,2025-10-07 10:59:22.251435
New York,12.6,2026-05-20 10:59:22.251437
Paris,14.6,2026-05-17 10:59:22.251438
London,20.1,2025-07-16 10:59:22.251440
London,24.7,2025-12-06 10:59:22.251442
New York,12.2,2025-09-12 10:59:22.251444
Sydney,28.6,2025-10-20 10:59:22.251446
Sydney,15.8,2025-10-18 10:59:22.251448
Sydney,19.8,2025-11-14 10:59:22.251450
London,12.4,2025-10-20 10:59:22.251452
Tokyo,25.8,2025-12-05 10:59:22.251454
London,33.4,2025-12-27 10:59:22.251455
Tokyo,12.1,2026-01-04 10:59:22.251457
New York,28.5,2025-10-27 10:59:22.251459
New York,28.0,2026-05-09 10:59:22.251461
Paris,12.9,2026-03-19 10:59:22.251463
Tokyo,21.2,2025-07-08 10:59:22.251464
London,17.0,2025-11-28 10:59:22.251466
Sydney,19.4,2025-11-19 10:59:22.251468
Tokyo,33.3,2025-07-13 10:59:22.251470
London,11.9,2025-12-16 10:59:22.251472
Sydney,33.0,2026-06-26 10:59:22.251474
Sydney,33.2,2026-02-23 10:59:22.251475
Paris,12.8,2025-12-09 10:59:22.251477
London,21.0,2026-07-03 10:59:22.251479
Sydney,11.0,2026-05-21 10:59:22.251481
Sydney,29.2,2026-05-27 10:59:22.251483
Tokyo,24.0,2026-06-07 10:59:22.251485
Sydney,28.4,2026-06-30 10:59:22.251487
London,22.5,2025-09-15 10:59:22.251489
New York,10.5,2025-12-13 10:59:22.251490
New York,28.5,2025-08-04 10:59:22.251492
New York,29.8,2026-04-05 10:59:22.251494
Paris,30.5,2025-07-03 10:59:22.251496
Tokyo,21.6,2026-03-18 10:59:22.251498
Tokyo,16.5,2025-07-24 10:59:22.251500
Paris,20.9,2026-06-27 10:59:22.251502
New York,27.4,2026-04-29 10:59:22.251504
Paris,21.5,2026-04-04 10:59:22.251506
Paris,11.8,2025-08-09 10:59:22.251508
Paris,20.1,2026-02-24 10:59:22.251509
Tokyo,35.0,2026-03-30 10:59:22.251511
Paris,30.2,2026-02-06 10:59:22.251513
London,15.0,2025-08-15 10:59:22.251515
Tokyo,29.5,2026-02-05 10:59:22.251517
Tokyo,28.4,2026-04-04 10:59:22.251519
Paris,12.6,2026-04-20 10:59:22.251521
New York,12.8,2025-12-16 10:59:22.251522
Paris,15.2,2026-06-20 10:59:22.251524
Sydney,27.7,2025-07-15 10:59:22.251526
Paris,13.3,2026-01-12 10:59:22.251528
London,13.1,2026-02-17 10:59:22.251530
New York,26.1,2025-11-28 10:59:22.251532
Sydney,12.6,2025-09-16 10:59:22.251534
Paris,15.3,2026-04-26 10:59:22.251535
Sydney,25.6,2025-11-13 10:59:22.251537
Paris,13.2,2026-06-12 10:59:22.251539
Tokyo,34.1,2026-05-22 10:59:22.251541
New York,15.9,2025-12-30 10:59:22.251543
Sydney,23.0,2026-01-18 10:59:22.251544
Tokyo,31.7,2026-01-20 10:59:22.251546
Sydney,25.4,2026-01-08 10:59:22.251548
Sydney,23.1,2026-03-15 10:59:22.251550
London,30.1,2025-12-28 10:59:22.251552
New York,15.4,2025-09-27 10:59:22.251554
Sydney,26.9,2026-04-08 10:59:22.251555
Sydney,25.0,2025-07-27 10:59:22.251557
Sydney,10.2,2026-01-01 10:59:22.251559
Paris,18.6,2026-04-05 10:59:22.251561
Tokyo,28.6,2026-04-10 10:59:22.251562
Paris,31.2,2025-09-13 10:59:22.251564
Sydney,23.9,2026-04-17 10:59:22.251566
London,31.1,2026-02-08 10:59:22.251568
London,29.4,2025-12-04 10:59:22.251570
Sydney,25.0,2025-11-06 10:59:22.251572
New York,18.4,2026-02-20 10:59:22.251573
Tokyo,22.3,2025-09-10 10:59:22.251575
Paris,21.8,2026-02-07 10:59:22.251577
New York,31.2,2026-03-09 10:59:22.251579
Paris,18.6,2026-05-28 10:59:22.251581
Tokyo,32.3,2025-08-24 10:59:22.251583
Tokyo,27.5,2026-04-23 10:59:22.251585
Sydney,26.4,2025-08-20 10:59:22.251586
Paris,19.1,2025-08-28 10:59:22.251588
Tokyo,30.6,2025-10-18 10:59:22.251590
New York,28.5,2025-07-28 10:59:22.251592
London,21.4,2025-07-27 10:59:22.251594
Sydney,23.8,2026-06-14 10:59:22.251596
New York,22.4,2025-12-29 10:59:22.251598
New York,29.4,2025-12-11 10:59:22.251599
London,31.3,2025-07-07 10:59:22.251601
London,11.2,2025-12-27 10:59:22.251603
London,23.2,2026-04-15 10:59:22.251605
Paris,25.3,2026-01-14 10:59:22.251608
Tokyo,25.9,2025-07-28 10:59:22.251610
Sydney,29.1,2025-10-25 10:59:22.251612
Sydney,22.4,2025-07-30 10:59:22.251615
London,27.5,2026-05-14 10:59:22.251617
Paris,20.5,2025-10-23 10:59:22.251618
Paris,30.7,2026-01-17 10:59:22.251620
Sydney,23.4,2026-04-20 10:59:22.251622
New York,26.8,2025-09-13 10:59:22.251624
New York,12.9,2025-08-22 10:59:22.251626
London,12.3,2026-05-08 10:59:22.251628
Paris,27.4,2026-04-01 10:59:22.251630
Sydney,21.6,2025-08-08 10:59:22.251632
Paris,28.0,2025-09-28 10:59:22.251634
Paris,34.7,2026-03-08 10:59:22.251636
Tokyo,24.3,2026-06-19 10:59:22.251638
Tokyo,22.9,2025-11-21 10:59:22.251641
Tokyo,22.5,2026-06-02 10:59:22.251643
New York,21.6,2025-08-18 10:59:22.251645
New York,24.1,2025-11-02 10:59:22.251648
Paris,33.6,2026-05-08 10:59:22.251650
Paris,26.8,2026-01-09 10:59:22.251652
Paris,32.5,2026-03-22 10:59:22.251653
Sydney,14.8,2026-01-10 10:59:22.251655
Sydney,27.1,2026-03-10 10:59:22.251657
Sydney,33.9,2026-05-02 10:59:22.251659
Sydney,13.8,2026-01-12 10:59:22.251661
New York,11.9,2025-09-27 10:59:22.251662
London,29.1,2026-05-04 10:59:22.251664
New York,33.4,2026-06-22 10:59:22.251666
Sydney,18.9,2025-08-22 10:59:22.251668
Tokyo,12.0,2026-06-28 10:59:22.251670
New York,29.3,2025-07-17 10:59:22.251672
Tokyo,23.8,2026-06-14 10:59:22.251674
Tokyo,26.0,2025-08-03 10:59:22.251676
Paris,25.6,2025-12-26 10:59:22.251678
New York,11.8,2025-11-05 10:59:22.251679
Sydney,30.6,2025-10-26 10:59:22.251681
Paris,30.5,2026-04-23 10:59:22.251683
London,30.6,2026-03-08 10:59:22.251685
Tokyo,19.0,2025-12-11 10:59:22.251697
New York,20.6,2025-07-19 10:59:22.251699
Tokyo,32.0,2026-01-20 10:59:22.251702
Sydney,30.0,2025-11-30 10:59:22.251703
Paris,23.6,2026-06-05 10:59:22.251705
London,15.0,2026-01-17 10:59:22.251707
Paris,22.3,2026-07-01 10:59:22.251709
London,22.0,2026-04-02 10:59:22.251711
London,19.7,2025-12-31 10:59:22.251713
Tokyo,28.1,2026-06-18 10:59:22.251714
Paris,25.3,2026-04-07 10:59:22.251716
London,19.2,2025-10-14 10:59:22.251718
Sydney,27.3,2025-08-25 10:59:22.251720
New York,21.7,2025-07-19 10:59:22.251722
London,16.1,2025-12-09 10:59:22.251724
Tokyo,33.7,2025-08-30 10:59:22.251726
London,15.3,2026-02-06 10:59:22.251727
Tokyo,26.4,2026-05-27 10:59:22.251729
Paris,18.8,2025-08-13 10:59:22.251731
